Dataset Size,Mystery 1,Mystery 2,Mystery 3,Mystery 4,Mystery 5
10,0.000001542,0.000001542,nan,-nan,0.000000000,0.002197227,0.000000000,-nan,0.000000471,0.000000471,nan,nan,nan,nan,nan,nan,0.000000251,0.000000251,nan,nan,nan,nan,-nan,nan,0.000000401,0.000000401,nan,nan,nan,nan,0.000000280,nan,0.000000280,0.000000280,nan,nan,nan,nan,nan,0.000000000
100,0.000008445,0.000008445,nan,0.000012994,nan,0.000003547,nan,0.000009147,0.000012994,0.000012994,nan,0.000003547,nan,0.000009147,nan,0.000005941,0.000003547,0.000003547,nan,0.000009147,nan,0.000005941,nan,-nan,0.000009147,0.000009147,nan,0.000005941,nan,-nan,0.000000000,0.000034124,0.000005941,0.000005941,nan,-nan,0.000000000,0.000034124,0.000000000,-nan
1000,0.000034124,0.000034124,nan,0.000807386,nan,0.000222859,nan,0.000391956,0.000807386,0.000807386,nan,0.000222859,nan,0.000391956,nan,0.000255049,0.000222859,0.000222859,nan,0.000391956,nan,0.000255049,nan,-nan,0.000391956,0.000391956,nan,0.000255049,nan,-nan,0.000000000,0.000226024,0.000255049,0.000255049,nan,-nan,0.000000000,0.000226024,0.000000000,-nan
10000,0.000226024,0.000226024,nan,0.060882823,nan,0.015332025,nan,0.039012122,0.060882823,0.060882823,nan,0.015332025,nan,0.039012122,nan,0.021476183,0.015332025,0.015332025,nan,0.039012122,nan,0.021476183,nan,-nan,0.039012122,0.039012122,nan,0.021476183,nan,-nan,0.000000000,0.000521800,0.021476183,0.021476183,nan,-nan,0.000000000,0.000521800,0.000000000,-nan
25000,0.000521800,0.000521800,nan,0.375374684,nan,0.111860857,nan,0.260110148,0.375374684,0.375374684,nan,0.111860857,nan,0.260110148,nan,0.131164786,0.111860857,0.111860857,nan,0.260110148,nan,0.131164786,nan,-nan,0.260110148,0.260110148,nan,0.131164786,nan,-nan,0.000000000,0.001024845,0.131164786,0.131164786,nan,-nan,0.000000000,0.001024845,0.000000000,-nan
50000,0.001024845,0.001024845,nan,1.325993679,nan,0.333928589,nan,0.955518427,1.325993679,1.325993679,nan,0.333928589,nan,0.955518427,nan,0.560664394,0.333928589,0.333928589,nan,0.955518427,nan,0.560664394,nan,-nan,0.955518427,0.955518427,nan,0.560664394,nan,-nan,0.000000000,0.001641854,0.560664394,0.560664394,nan,-nan,0.000000000,0.001641854,0.000000000,-nan
75000,0.001641854,0.001641854,nan,3.108109594,nan,0.751967926,nan,2.062530799,3.108109594,3.108109594,nan,0.751967926,nan,2.062530799,nan,1.270860122,0.751967926,0.751967926,nan,2.062530799,nan,1.270860122,nan,-nan,2.062530799,2.062530799,nan,1.270860122,nan,-nan,0.000000000,0.002197227,1.270860122,1.270860122,nan,-nan,0.000000000,0.002197227,0.000000000,-nan
100000,0.002197227,0.002197227,nan,5.482854481,nan,1.384918457,nan,3.682377547,5.482854481,5.482854481,nan,1.384918457,nan,3.682377547,nan,2.256926881,1.384918457,1.384918457,nan,3.682377547,nan,2.256926881,nan,0.000000000,3.682377547,3.682377547,nan,2.256926881,nan,0.000000000,0.000000000,0.000000000,2.256926881,2.256926881,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
