Dataset Size,Mystery 1,Mystery 2,Mystery 3,Mystery 4,Mystery 5
10,0.000000761,0.000000761,nan,0.000083106,nan,0.000084959,nan,0.000000100,0.000000110,0.000000110,nan,0.000000761,nan,0.000172754,nan,0.000489078,0.000000081,0.000000081,nan,-nan,0.000000000,0.000000761,0.000000000,-nan,0.000000211,0.000000211,nan,0.000000151,nan,0.000000211,nan,0.000000151,0.000000151,0.000000151,nan,0.000000211,nan,0.000000151,nan,0.000018876
100,0.000005390,0.000005390,nan,0.000000100,nan,0.000000131,nan,0.000003587,0.000000100,0.000000100,nan,0.000000131,nan,0.000003587,nan,0.000003106,0.000000131,0.000000131,nan,0.000003587,nan,0.000003106,nan,-nan,0.000003587,0.000003587,nan,0.000003106,nan,-nan,0.000000000,0.000018876,0.000003106,0.000003106,nan,-nan,0.000000000,0.000018876,0.000000000,-nan
1000,0.000018876,0.000018876,nan,0.000000591,nan,0.000001062,nan,0.000351991,0.000000591,0.000000591,nan,0.000001062,nan,0.000351991,nan,0.000172754,0.000001062,0.000001062,nan,0.000351991,nan,0.000172754,nan,-nan,0.000351991,0.000351991,nan,0.000172754,nan,-nan,0.000000000,0.000185318,0.000172754,0.000172754,nan,-nan,0.000000000,0.000185318,0.000000000,-nan
10000,0.000185318,0.000185318,nan,0.000005370,nan,0.000008286,nan,0.027962366,0.000005370,0.000005370,nan,0.000008286,nan,0.027962366,nan,0.017719148,0.000008286,0.000008286,nan,0.027962366,nan,0.017719148,nan,-nan,0.027962366,0.027962366,nan,0.017719148,nan,-nan,0.000000000,0.000489078,0.017719148,0.017719148,nan,-nan,0.000000000,0.000489078,0.000000000,-nan
25000,0.000489078,0.000489078,nan,0.000013285,nan,0.000019005,nan,0.163238142,0.000013285,0.000013285,nan,0.000019005,nan,0.163238142,nan,0.107236136,0.000019005,0.000019005,nan,0.163238142,nan,0.107236136,nan,-nan,0.163238142,0.163238142,nan,0.107236136,nan,-nan,0.000000000,0.000960403,0.107236136,0.107236136,nan,-nan,0.000000000,0.000960403,0.000000000,-nan
50000,0.000960403,0.000960403,nan,0.000025518,nan,0.000037741,nan,0.666315165,0.000025518,0.000025518,nan,0.000037741,nan,0.666315165,nan,0.430426209,0.000037741,0.000037741,nan,0.666315165,nan,0.430426209,nan,-nan,0.666315165,0.666315165,nan,0.430426209,nan,-nan,0.000000000,0.002686496,0.430426209,0.430426209,nan,-nan,0.000000000,0.002686496,0.000000000,-nan
75000,0.002686496,0.002686496,nan,0.000038602,nan,0.000056936,nan,1.563700392,0.000038602,0.000038602,nan,0.000056936,nan,1.563700392,nan,0.986768556,0.000056936,0.000056936,nan,1.563700392,nan,0.986768556,nan,-nan,1.563700392,1.563700392,nan,0.986768556,nan,-nan,0.000000000,0.002113710,0.986768556,0.986768556,nan,-nan,0.000000000,0.002113710,0.000000000,-nan
100000,0.002113710,0.002113710,nan,0.000083106,nan,0.000084959,nan,2.797800171,0.000083106,0.000083106,nan,0.000084959,nan,2.797800171,nan,1.729030273,0.000084959,0.000084959,nan,2.797800171,nan,1.729030273,nan,nan,2.797800171,2.797800171,nan,1.729030273,nan,nan,nan,nan,1.729030273,1.729030273,nan,nan,nan,nan,nan,nan
